TimeStamp,88:75:56:8f:3d:d0,20:3a:07:f9:39:c1,88:75:56:8f:3d:d5,20:3a:07:f9:39:c2,20:3a:07:f9:39:c4,20:3a:07:f9:39:c0,20:3a:07:42:45:11,88:75:56:8f:3d:d4,20:3a:07:42:45:10,88:75:56:8f:3d:d2,88:75:56:8f:3d:d1,20:3a:07:f9:39:c5,20:3a:07:42:45:14,20:3a:07:42:45:12,20:3a:07:42:45:15,20:3a:07:42:45:1b,20:3a:07:42:45:1f,20:3a:07:42:45:1d,20:3a:07:42:45:1a,20:3a:07:42:45:1c,20:3a:07:42:45:1e,0c:d9:96:ca:15:42,0c:d9:96:ca:15:45,0c:d9:96:ca:15:41,0c:d9:96:ca:15:44,0c:d9:96:ca:15:40,34:a8:4e:cc:26:f4,34:a8:4e:cc:26:f2,34:a8:4e:cc:26:f5,34:a8:4e:cc:26:f1,34:a8:4e:cc:26:f0,88:75:56:8f:3d:dd,88:75:56:8f:3d:de,c0:62:6b:86:c4:30,c0:62:6b:86:c4:32,c0:62:6b:86:c4:35,c0:62:6b:86:c4:34,f0:25:72:a2:eb:e4,f0:25:72:a2:eb:e0,f0:25:72:a2:eb:e2,c0:62:6b:86:c4:31,f0:25:72:a2:eb:e1,88:75:56:6b:6a:55,c0:62:6b:86:c4:3c,34:a8:4e:cc:26:fa,34:a8:4e:cc:26:fc,c0:62:6b:86:c4:3a,34:a8:4e:cc:26:fe,c0:62:6b:86:c4:3e,88:75:56:6b:6a:54,88:75:56:6b:6a:50,34:a8:4e:cc:26:fd,c0:62:6b:86:c4:3d,88:75:56:6b:6a:52,c0:62:6b:86:c4:3b,34:a8:4e:cc:26:fb,34:a8:4e:cc:26:ff,a0:cf:5b:44:84:50,c0:62:6b:86:c4:3f,a0:cf:5b:44:84:55,88:75:56:6b:6a:5b,88:75:56:6b:6a:5d,88:75:56:6b:6a:5f,88:75:56:6b:6a:51,f0:25:72:a2:eb:e5,88:75:56:6b:6a:5a,88:75:56:6b:6a:5c,88:75:56:6b:6a:5e,a0:cf:5b:44:84:51,a0:cf:5b:44:84:52,a0:cf:5b:44:84:54,64:d8:14:32:64:d4,64:d8:14:32:64:d0,64:d8:14:32:64:d5,64:d8:14:c0:60:05,88:75:56:8f:3d:df,88:75:56:8f:3d:db,a0:cf:5b:44:84:5b,a0:cf:5b:44:84:5d,a0:cf:5b:44:84:5a,a0:cf:5b:44:84:5c,a0:cf:5b:44:84:5e,a0:cf:5b:44:84:5f,34:a8:4e:ab:ce:a4,34:a8:4e:ab:ce:a2,e0:d1:73:5b:cd:d2,e0:d1:73:5b:cd:d0,e0:d1:73:5b:cd:d4,e0:d1:73:5b:cd:d1,e0:d1:73:5b:cd:d5,e0:d1:73:5b:cd:dd,e0:d1:73:5b:cd:df,e0:d1:73:5b:cd:dc,e0:d1:73:5b:cd:da,e0:d1:73:5b:cd:de,e0:d1:73:5b:cd:db,7c:95:f3:17:0f:4f,64:d8:14:60:de:42,7c:95:f3:17:0f:40,7c:95:f3:17:0f:45,7c:95:f3:17:0f:4e,64:d8:14:60:de:45,64:d8:14:60:de:41,7c:95:f3:17:0f:41,7c:95:f3:17:0f:42,64:d8:14:60:de:40,64:d8:14:60:de:44,7c:95:f3:17:0f:44,7c:95:f3:17:0f:4d,7c:95:f3:17:0f:4a,7c:95:f3:17:0f:4c,7c:95:f3:17:0f:4b,64:d8:14:60:de:4b,64:d8:14:60:de:4f,64:d8:14:60:de:4d,64:d8:14:60:de:4a,64:d8:14:60:de:4c,64:d8:14:60:de:4e,64:d8:14:ad:ad:04,64:d8:14:c0:60:00,64:d8:14:ad:ad:00,34:a8:4e:ab:ce:a0,34:a8:4e:ab:ce:a5,64:d8:14:ad:ad:02,64:d8:14:32:64:d2,64:d8:14:ad:ad:05,34:a8:4e:ab:ce:a1,64:d8:14:32:64:d1,64:d8:14:c0:60:01,34:a8:4e:ab:ce:aa,64:d8:14:ad:ad:01,34:a8:4e:ab:ce:af,34:a8:4e:ab:ce:ac,64:d8:14:c0:60:0e,64:d8:14:c0:60:0c,34:a8:4e:ab:ce:ad,64:d8:14:c0:60:04,64:d8:14:c0:60:02,34:a8:4e:ab:ce:ae,64:d8:14:c0:60:0b,64:d8:14:c0:60:0d,64:d8:14:c0:60:0f,64:d8:14:c0:60:0a,34:a8:4e:ab:ce:ab,88:75:56:8f:3d:da
1454508907867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,-85,,,,,-87,,,,,,,,,,,,-86,,-87,,,,-87,,,,,,,,,,,,,-85,-80,-84,-89,,,,,,,,,-87,-79,-56,-62,-58,-67,-65,-87,-89,-69,,-82,-85,,-54,,,-88,,-62,-87,-87,-53,-54,,-89,,,,-57,-55,-55,-73,-68,-65,-85,-86,-71,-80,-82,-71,-80,-88,-79,-81,-86,-79,-72,-79,-79,-87,-87,-79,,,,,,,,,
1454508908778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-84,-89,,,,,,,,,,-79,,-62,-58,-64,-65,-87,-87,,,-82,-87,,-46,,,-88,,-62,-87,-87,-49,-47,,-89,,,,-59,-59,-59,,-68,-65,-85,-86,-74,-80,-82,-74,-78,-88,-74,-80,-85,-84,-74,-86,-84,-88,-87,-79,,,,,,,,,
1454508909716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,-82,-84,-89,,,,,,,,,-77,-78,-66,-62,-65,-66,-65,-87,-90,,-89,-82,-87,,-46,,,,-51,-62,-87,-87,-49,-47,,,,,,-59,-60,-60,-61,-61,-65,-84,,-84,-77,-82,-83,-81,-88,-74,-80,-85,-84,-74,-86,-89,-88,-87,-79,-85,-86,,,,,,,
1454508910653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,-82,,,,,,,,,,,-79,-80,-72,,-73,-66,-65,-87,-90,,-89,,-87,,-46,,,,-50,,,,-49,-47,,,,,,-59,-58,-60,-61,-61,,-82,-82,-83,-80,,-83,-82,-88,-74,-80,-85,-84,-74,-86,-89,-88,-87,-79,-84,-85,-89,,,,,,
1454508911578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-81,,,,,,,,,,,-81,-82,-70,,-70,-66,,-87,-90,,-89,,-87,,-46,,,,-50,,,,-49,-47,,,,,,-59,-64,-64,-64,-63,,-81,-82,-80,-81,,-80,-80,,-74,-80,-85,-84,-74,-86,-89,-88,-87,-79,-84,-85,-89,-86,-88,,,,
1454508912530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-79,,,,,,,,,,,-81,-82,-70,,-70,-76,,-87,-90,,-89,,-87,,-54,,,,-50,,,,-54,-53,,,,,,-70,-66,-66,-64,-63,,-81,-82,-81,-81,,-81,-79,,-84,-79,-84,-84,-74,-86,-89,-86,,,-84,-85,-89,-86,-88,,,,
1454508913434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-78,,,,,,,,,,,-81,-82,-77,,-75,-76,,,-90,,-89,,,,-54,,,,-56,,,,-54,-53,,,,,,-70,-70,-70,-72,-71,,-85,-83,-84,-81,,-84,-79,,-84,-79,-84,,,,-89,-86,,,-84,-84,-89,-88,-88,-87,,,
1454508914353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-78,-77,-80,,,,,,,,,-81,-82,-77,-74,-75,-76,-77,,,,,,,,-58,,,,-56,-56,,,-54,-53,,,,,,-70,-72,-72,-72,-71,-71,-85,-83,-84,-81,-84,-84,-78,-85,-84,-79,-84,,,,,-86,,,-84,-84,-89,-88,-88,-87,,,
1454508915270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-78,-79,-81,,,,,,,,,-81,-82,-77,-74,-75,-76,-79,,,,,,,,-56,,,,-56,-56,,,-54,-56,,,,,,-74,-72,-72,-72,-71,-74,-85,-83,-84,-81,-84,-84,-78,-84,-82,-77,-84,,,,,-86,,,-84,-84,-89,-88,-88,-87,,,
1454508916194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-78,-79,-81,,,,,,,,,-81,-86,-75,-74,-75,-77,-79,,,,,,,,-56,,,,-56,-56,,,-56,-56,,,,,,-74,-74,-74,-74,-71,-74,-85,-83,-84,-81,-84,-87,-80,-84,-86,-79,-84,,-86,,,-86,,,-84,-83,,-88,-87,-87,,,
1454508917127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-80,-79,-81,,,,,,,,,-86,-87,-78,-74,-77,-77,-79,,,,,,,,-56,,,,-59,-56,,,-56,-56,,,,,,-74,-76,-76,-75,-76,-74,-87,-83,-84,-83,-84,-87,-80,-84,-86,-79,-84,,-86,,,,,,-83,-82,,-88,-87,-87,,,
1454508918043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,-77,-79,-81,,,,,,,,,-84,-84,-78,-74,-77,-77,-79,,,,,,,,-56,,,,-63,-56,,,-56,-56,,,,,,-74,-74,-74,-73,-74,-74,-87,-84,,-83,-84,-87,-77,-84,-86,-79,-84,,-86,,,,,,-83,-82,,,-87,,,,
1454508918957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,-79,-81,-84,,,,,,,,,-84,-84,-78,-72,-72,-77,-73,,,,,,,,-56,,,,-63,-65,,,-56,-56,,,,,,-74,-75,-75,-73,-77,-76,-87,-82,,-87,-88,-87,-79,-84,-86,-79,-84,,-86,,,,,,-83,-82,,,-87,,,,
1454508919875,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,-72,-81,-79,,,,,,,,,-84,-84,-78,-72,-72,-77,-75,,,,,,,,-67,,,,-63,-65,,,-56,-67,,,,,,-74,-76,-76,-73,-77,-81,-87,-82,,-87,-87,-87,-72,,-86,-79,-84,,-86,,,,-87,,-83,-82,,,-87,,,,
1454508920789,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,-70,-81,-79,,,,,,,,,-84,-84,-78,-72,-72,-78,-75,,,,,,,,-64,,,,-63,-65,,,-65,-64,,,,,,-81,-79,-79,-73,-77,-81,-87,-82,,-87,-87,,-71,,-86,-71,-80,,,,,,-87,,-83,-82,,,,,,,
1454508921719,-88,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,-68,-81,-79,,,,,,,,,-87,-88,-77,-72,-72,-78,-75,,,,,,,,-64,,,,-73,-65,,,-65,-64,,,,,,-81,-76,-76,-77,-77,-81,-87,-82,,-87,-87,,-68,,-86,-71,-80,,,,,,-87,,-78,-79,,-85,-87,,,,
1454508922637,-88,,-88,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,-70,-81,-79,,,,,,,,,-87,-87,-78,-72,-78,-78,-75,,,,,,,,-64,,,,-74,-65,,,-65,-64,,,,,,-81,-76,-76,-81,-80,-81,-87,-82,,-86,-87,,-70,,-86,-71,-80,,,,,,-87,,-81,-80,,-86,-87,-86,,,
1454508923605,-88,,-88,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-75,,-79,,,,,,,,,-87,-87,-80,,-78,-80,-75,,,,,,,,-64,,,,-68,,,,-68,-64,,,,,,-80,-80,-80,-80,-80,-81,,-82,,-86,-87,,-75,,-86,-75,-86,,,,,,-87,,-85,-85,,-86,-87,-86,,,
1454508924520,,,-87,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-73,,,,,,,,,,,-87,-88,-82,,-78,-82,,,,,,,,,-64,,,,-69,,,,-69,-64,,,,,,-80,-84,-80,-84,-80,,,-82,,-88,,,-73,,,-75,-86,,,,,,,,-85,-84,,-86,-87,-86,,,
1454508925448,,,-87,,,,,,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-72,-75,-86,,,,,,,,,-87,-88,-82,,-78,-82,-77,,,,,,,,,,,,-69,-72,,,-69,,,,,,,-80,-84,-80,-84,-80,-85,,-86,,-88,,,-71,,,-75,-86,,,,,,,,-91,-84,,-86,-87,-86,,,
1454508926345,,,-87,,,,,-86,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-79,-80,-87,,,,,,,,,-87,-88,-82,-82,-78,-82,-82,,,,,,,,-79,,,,-69,-77,,,-69,,,,,,,-80,-84,-80,-84,-80,-83,,-86,,-88,,,-80,,,-75,-86,,,,,,,,-91,-84,,-86,-87,-86,,,
1454508927281,-87,,-86,,,,,-86,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-78,-80,-87,,,,,,,,,,-88,-82,-82,,-78,-82,,,,,,,,-79,,,,-71,-77,,,-72,-72,,,,,,-86,-85,-80,-84,,-83,,-86,,-88,,,-77,,,-78,-85,,,,,,,,-91,-87,,,-87,,,,
1454508928193,-87,,-86,,,,,-86,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,-80,-87,,,,,,,,,,-88,-82,-82,,-84,-82,,,,,,,,-79,,,,-73,-77,,,-75,-76,,,,,,-87,-89,,-87,,-83,,-86,,-88,,,-78,,,-78,-85,,,,,,,,-91,-88,,,-87,,,,
1454508929104,-87,,-86,,,,-90,-86,,-87,-84,,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,-80,-80,-87,,,,,,,,,,,-80,-79,-79,-84,-82,,,,,,,,-79,,,,-75,-75,,,-75,-76,,,,,,-87,-89,,-87,-86,-83,,-86,,,,,-79,,,-78,-85,,,,,,,,-91,-88,,,,,,,
1454508930008,-87,,-86,,,,-90,-86,-87,-86,-84,,-86,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,-80,-81,-87,,,,,,,,,,,-80,-80,-79,-84,-81,,,,,,,,-75,,,,-75,-75,,,-75,-76,,,,,,-87,-89,,-87,-86,-87,,,,,,,-80,,,-78,-85,,,,,,,,,-88,,,,,,,
1454508930955,-85,,-82,,,,-90,-86,-87,-86,-84,,-86,-90,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,-84,-81,,,,,,,,,,,,-80,-80,-79,-78,-81,,,,,,,,-75,,,,-75,-75,,,-78,-77,,,,,,-88,-89,-87,-87,-86,-87,,,,,,,-84,,,-83,-85,,,,,,,,,-88,,,,,,,
1454508931858,-82,,-80,,,,-90,-83,-86,-86,-84,,-86,-90,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,-80,-81,,,,,,,,,,,,-80,-80,-79,-78,-79,,,,,,,,-73,,,,-75,-75,,,-78,-74,,,,,,-88,-89,-87,-87,-86,-87,,,,,,,-81,,,-80,,,,,,,,,,-88,,,,,,,
1454508932757,-80,,-80,,,,-82,-83,-86,-81,-80,,-86,-81,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-84,-81,,,,,,,,,,,,-80,-80,-85,-78,-79,,,,,,,,-73,,,,-80,-75,,,-78,-74,,,,,,-88,,-87,-87,-86,-87,,,,,,,-87,,,-80,,,,,,,,,,,,,,,,,
1454508933656,-80,,-80,,,,-82,-80,-83,-81,-80,,-86,-83,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-82,-82,,,,,,,,,,,,,-84,-85,-78,-85,,,,,,,,-81,,,,-80,-81,,,-78,-74,,,,,,-88,,-87,,,-87,,,,,,,-81,,,-80,,,,,,,,,,,,,,,,,
1454508934555,-82,,-81,,,,-86,-80,-85,-81,-80,,-86,-85,-84,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-82,-82,,,,,,,,,,,,,-84,-85,-87,-85,,,,,,,,-81,,,,-84,-81,,,-85,-84,,,,,,-88,,-87,,,,,,,,,,-85,,,-84,,,,,,,,,,,,,,,,,
1454508935480,-82,,-81,,,,-86,-80,-78,-83,-80,,-79,-79,-84,-85,,-87,-87,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-88,-87,,,,,,,,,,,,,-84,-85,-87,-85,,,,,,,,-81,,,,-84,-85,,,-85,-84,,,,,,-88,,-87,,,,,,,,,,-85,,,-84,,,,,,,,,,,,,,,,,
1454508936371,-82,,-81,,,,-86,-83,-79,-82,-79,,-79,-80,-84,-86,,-87,-87,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-87,-86,,,,,,,,,,,,,-84,-85,-87,-85,,,,,,,,-81,,,,-84,-85,,,-85,-84,,,,,,,,,,,,,,,,,,-85,,,-84,,,,,,,,,,,,,,,,,
1454508937280,-81,,-80,,,,-85,-83,-79,-82,-79,,-79,-80,-84,-86,,-87,-87,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-87,-86,,,,,,,,,,,,,-84,,-87,-85,,,,,,,,-81,,,,-86,-85,,,-86,-86,,,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,,,,,,
1454508938157,-81,,-80,,,,-80,-83,-79,-82,-84,,-83,-81,,-86,,-87,-87,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-90,-86,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,-86,-85,,,-86,-86,,,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,,,,,,
1454508939049,-88,,-87,,,,-80,-83,-79,-82,-84,,-83,-81,-86,-86,,-87,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-90,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-85,,,-85,-87,,,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,,,,,,
1454508939962,-88,,-87,,,,-80,-83,-79,-82,-85,,-87,-81,-86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,-85,-87,,,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,,,,,,
1454508940858,-88,,-87,,,,-80,-87,,-87,-85,,-87,-81,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,-85,-87,,,,,,,,,,,,,,,,,,-89,,,-87,,,,,,,,,,,,,,,,,
1454508941748,-88,,-86,,,,-80,-87,,-87,-85,,-87,-81,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-87,,,,,,,,,,,,,,,,,,-89,,,,,,,,,,,,,,,,,,,,
1454508942648,-88,,-86,,,,,-86,,-86,-88,,-87,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508943537,,,-87,,,,,-86,,-86,-88,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508944405,,,-87,,,,,-86,,-86,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508945278,,,-87,,,,,-86,,-86,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508946167,,,-87,,,,,-86,-88,-86,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508947056,,,-87,,,,,,-88,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508947940,,,,,,,,-88,-88,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508948829,,,,,,,,-88,-88,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508949732,,,,,,,,-88,-88,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508950657,,,,,,,,-88,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508951532,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508952400,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508953263,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508954139,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508955007,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508955890,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508956772,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508957674,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508958549,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508959413,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508960303,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508972107,,,,,,,,-87,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
