TimeStamp,e0:d1:73:a1:20:e0,cc:d5:39:24:a7:70,e0:d1:73:a1:20:e2,e0:d1:73:95:71:42,e0:d1:73:a1:20:e4,54:78:1a:24:67:c1,e0:d1:73:a1:20:ee,e0:d1:73:a1:20:eb,e0:d1:73:95:71:44,cc:d5:39:24:a7:75,e0:d1:73:95:71:40,cc:d5:39:9a:e4:81,84:78:ac:dc:d4:a5,e0:d1:73:a1:20:ed,54:78:1a:24:67:c0,54:78:1a:24:67:c5,cc:d5:39:24:a7:74,84:78:ac:dc:d4:a0,84:78:ac:dc:d4:a4,cc:d5:39:24:a7:72,e0:d1:73:a1:20:e5,54:78:1a:24:67:c4,84:78:ac:dc:d4:a1,e0:d1:73:95:71:45,54:78:1a:24:67:c2,e0:d1:73:a1:20:e1,cc:d5:39:24:a7:71,cc:d5:39:9a:e4:80,e0:d1:73:95:71:41,84:78:ac:dc:d4:a2,e0:d1:73:0f:2f:72,e0:d1:73:0f:2f:74,e0:d1:73:0f:2f:70,e0:d1:73:0f:2f:71,cc:d5:39:9a:e4:85,e0:d1:73:a1:20:ef,e0:d1:73:a1:20:ec,e0:d1:73:a1:20:ea,34:a8:4e:29:3d:90,84:78:ac:dc:d4:aa,cc:d5:39:9a:e4:84,cc:d5:39:9a:e4:82,e0:d1:73:d8:74:91,e0:d1:73:d8:74:90,e0:d1:73:d8:74:95,e0:d1:73:d8:74:94,20:3a:07:aa:41:34,20:3a:07:aa:41:35,20:3a:07:aa:41:30,20:3a:07:aa:41:31,e0:d1:73:d8:74:92,cc:d5:39:6a:49:e4,cc:d5:39:6a:49:e0,20:3a:07:aa:41:32,cc:d5:39:6a:49:e2,20:3a:07:aa:41:3e,20:3a:07:aa:41:3f,20:3a:07:aa:41:3b,20:3a:07:aa:41:3d,20:3a:07:aa:41:3c,cc:d5:39:6a:49:e5,20:3a:07:aa:41:3a,e0:d1:73:d8:74:9c,e0:d1:73:de:ac:11,e0:d1:73:de:ac:10,e0:d1:73:de:ac:14,e0:d1:73:de:ac:12,e0:d1:73:d8:74:9a,e0:d1:73:d8:74:9f,e0:d1:73:d8:74:9d,e0:d1:73:d8:74:9b,e0:d1:73:d8:74:9e,e0:d1:73:0f:2f:75,e0:d1:73:de:ac:15,e0:d1:73:bd:c9:a1,e0:d1:73:bd:c9:a5,e0:d1:73:bd:c9:a2,e0:d1:73:bd:c9:a0,e0:d1:73:bd:c9:a4,e0:d1:73:bd:c9:ac,e0:d1:73:bd:c9:ad,e0:d1:73:bd:c9:ab,e0:d1:73:bd:c9:af,e0:d1:73:bd:c9:aa,e0:d1:73:bd:c9:ae,20:3a:07:cd:9c:72,34:a8:4e:29:3d:91,34:a8:4e:29:3d:92,34:a8:4e:29:3d:95,20:3a:07:cd:9c:71,34:a8:4e:29:3d:94,cc:d5:39:51:6c:e4,cc:d5:39:51:6c:e5,cc:d5:39:51:6c:e1,cc:d5:39:7f:3c:45,cc:d5:39:7f:3c:44
1454082734597,,,,-47,,,,,-49,,-47,,,,,,,,,,,,,-46,,,,,-44,,-65,-67,-65,-65,,,,,,,,,,,,,-79,-80,-81,-86,,,,-80,,-86,,,,-89,,,,-83,-82,-84,-82,,,,,,-62,-80,-67,-66,-69,-70,-69,-77,-78,-77,-79,-79,-81,,,,,,,,,,,
1454082735552,,,,-47,,,,,-49,,-49,,,,,,,,,,,,,-46,,,,,-44,,-66,-67,-66,-66,,,,,,,,,,,,,-82,-80,-81,,,,,-82,,-86,,,,-89,,,,-84,-82,-84,-83,,,,,,-62,-80,,-66,-67,-68,-67,-77,-76,-77,-76,-79,-78,,,,,,,,,,,
1454082736454,,,,-47,,,,,-49,,-47,,,,,,,,,,,,,-47,,,,,-44,,-64,-67,-64,-63,,,,,,,,,,,,,-82,-83,-82,,,,,-82,,-88,,,,-89,,,,-84,-84,-83,-84,,,,,,-62,-80,,-71,-67,-70,-67,-77,-80,-77,-80,-79,-78,,,,,,,,,,,
1454082737367,,,,-39,,,,,-49,,-40,,,,,,,,,,,,,-47,,,,,-39,,-65,-66,-65,-63,,,,,,,,,,,,,-82,-83,-81,-84,,,,-83,,-88,,,,,,,,-84,-84,-83,-84,,,,,,-66,-83,-70,-71,-71,-70,-67,-77,-78,-77,-79,-79,-78,,,,,,,,,,,
1454082738275,,,,-43,,,,,-43,,-43,,,,,,,,,,,,,-47,,,,,-39,,-63,-66,-63,-63,,,,,,,,,,,,,-81,-83,-84,-84,,,,-80,,-88,,,,-89,,,,-81,-81,-83,-80,,,,,,-63,-83,-70,-71,-70,-71,-70,-77,-80,-77,-81,-80,-78,,,,,,,,,,,
1454082739220,,,,-40,,,,,-43,,-40,,,,,,,,,,,,,-40,,,,,-39,,-64,-66,-64,-64,,,,,,,,,,,,,-81,-80,-79,-84,,,,-79,,-88,,,,-87,,,,-81,-80,-82,-80,,,,,,-63,-83,-70,-72,-70,-73,-70,-77,-80,,-79,-80,-80,,,,,,,,,,,
1454082740120,,,,-47,,,,,-43,,-47,,,,,,,,,,,,,-47,,,,,-39,,-69,-66,-68,-70,,,,,,,,,,,,,-77,-77,-77,-84,,,,-76,,-88,,,,-87,,,,-81,-79,-79,-78,,,,,,-63,-83,-70,-73,-70,-73,-73,,-78,,-79,-80,-79,,,,,,,,,,,
1454082741025,,,,-45,,,,,-43,,-46,,,,,,,,,,,,,-47,,,,,-46,,-67,-70,-67,-70,,,,,,,,,,,,,-77,-77,-76,-76,,,,-76,,-88,,,,-87,,,,-81,-74,-79,-74,,,,,,-63,-75,-75,-73,-70,-73,-73,,-83,,-79,-80,-79,,,,,,,,,,,
1454082741931,,,,-55,,,,,-56,,-56,,,,,,,,,,,,,-47,,,,,-46,,-68,-70,-68,-70,,,,,,,,,,,,,-76,-77,-77,-76,,,,-76,,-88,-87,,,-87,,-84,,-78,-76,-79,-77,,,,,,-68,-75,-75,-73,-76,-73,-77,,-83,,-79,-88,-79,,,,,,,,,,,
1454082742849,,,,-55,,,,,-56,,-55,,,,,,,,,,,,,-57,,,,,-46,,-76,-70,-76,-76,,,,,,,,,,,,,-76,-74,-73,-76,,,,-73,,-87,-87,,,-80,,-84,,-78,-73,-72,-72,,,,,,-68,-75,-75,-80,-76,-80,-77,,-83,,-79,-88,-87,,,,,,,,,,,
1454082743764,,,,-53,,,,,-56,,-53,,,,,,,,,,,,,-57,,,,,-53,,-73,-73,-73,-76,,,,,,,,,,,,,-76,-72,-72,-76,,,,-72,,-89,-87,,-87,-80,,-84,,-78,-72,-72,-72,,,,,,-68,-73,-81,-81,-76,-80,-77,,-89,,-79,-88,-87,,,,,,,,,,,
1454082744682,,,,-52,,,,,-56,,-52,,,,,,,,,,,,,-57,,,,,-52,,-75,-75,-75,-76,,,,,,,,,,,,,-76,-72,-72,-72,,,,-72,,-89,-89,-89,-87,-80,,-84,,-78,-72,-72,-73,,,,,,-75,-72,-81,-81,-83,-80,-77,,-89,,,-88,-87,,,,,,,,,,,
1454082745647,,,,-52,,,,,-56,,-52,,,,,,,,,,,,,-57,,,,,-52,,-74,-75,-74,-76,,,,,,,,,,,,,-76,-69,-72,-68,,,,-72,,-83,-82,-86,-82,-80,,-84,,-78,-67,-72,-68,,,,,,-75,-69,-83,-81,-83,-80,-77,,-89,,,-88,-87,,,,,,,,,,,
1454082746583,,,,-54,,,,,,,-54,,,,,,,,,,,,,-57,,,,,-54,,-74,-84,-84,-76,,,,,,,,,,,,,-76,-69,-72,-69,,,,-72,,-83,-79,-78,-79,-80,,,,,-70,-72,-70,,,,,,-82,-71,-85,-81,-83,-80,,,-89,,,-88,-87,,,,,,,,,,,
1454082747528,,,,-58,,,,,,,-58,,,,,,,,,,,,,,,,,,-59,,-81,-81,-81,,,,,,,,,,,,,,,-69,-66,-66,,,,-66,,-83,-79,-81,-79,,,,,-69,-69,,-69,,,,,,-81,-70,-85,-81,-85,,,,-89,,,-88,,,,,,,,,,,,
1454082748406,,,,-60,,,,,,,-61,,,,,,,,,,,,,,,,,,-59,,-81,-78,-78,,,,,,,,,,,,,,,-69,-66,-66,,,,-65,,-83,-80,-79,-80,,,,,-69,-69,,-69,,,,,,-77,-75,-82,,-85,,,,-89,,,-88,,,,,,,,,,,,
1454082749335,,,,-62,,,,,,,-63,,,,,,,,,,,,,-63,,,,,-59,,-78,-78,-78,-81,,,,,,,,,,,,,-66,-65,-65,-66,,,,-65,,-79,-80,-79,-80,-78,,,,-69,-69,-70,-69,,,,,,-77,-75,-82,-85,-85,-87,,,-89,,,,,,,,,,,,,,,
1454082750230,,,,-62,,,,,,,-63,,,,,,,,,,,,,-63,,,,,-59,,-78,-78,-78,-78,,,,,,,,,,,,,-66,-69,-68,-66,,,,-68,,-80,-82,-79,-82,-78,,,,-69,-69,-72,-70,,,,,,-77,-75,-82,-86,-85,-87,,,,,,,,,,,,,,,,,,
1454082751116,,,,-60,,,,,-62,,-60,,,,,,,,,,,,,-63,,,,,-59,,-78,-78,-82,-78,,,,,,,,,,,,,-66,-69,-69,-68,,,,-68,,-80,-82,-86,-83,-78,,-82,,-72,-72,-72,-71,,,,,,-82,-75,-87,-86,-86,-87,,,,,,,,,,,,,,,,,,
1454082752027,,,,-57,,,,,-62,,-57,,,,,,,,,,,,,-58,,,,,-59,,-79,-78,-82,-79,,,,,,,,,,,,,-66,-69,-69,-68,,,,-69,,-81,-81,-86,-81,-78,,-82,,-72,-68,-68,-68,,,,,,-82,-75,-87,-84,-86,-87,,,,,,,,,,,,,,,,,,
1454082752928,,,,-56,,,,,-62,,-56,,,,,,,,,,,,,-58,,,,,-56,,-76,-76,-76,-79,,,,,,,,,,,,,-66,-69,-64,-65,,,,-64,,-81,-80,-81,-80,-78,,-82,,-72,-69,-68,-70,,,,,,-82,,-81,-84,-86,-87,,,,,,,,,,,,,,,,,,
1454082753808,,,,-58,,,,,-62,,-60,,,,,,,,,,,,,-58,,,,,-56,,-78,-76,-79,-79,,,,,,,,,,,,,-67,-69,-66,-65,,,,-66,,-81,-83,-81,-83,-81,,-82,,-70,-69,-68,-68,,,,,,-78,,-81,-84,-84,-86,-85,,,,,,,,,,,,,,,,,
1454082754727,,,,-56,,,,,-62,,-56,,,,,,,,,,,,,-58,,,,,-57,,-81,-81,-81,-79,,,,,,,,,,,,,-67,-69,-65,-65,,,,-65,,-81,-70,-69,-70,-81,,-82,,-70,-68,-68,-69,,,,,,-78,-70,-85,-84,-84,-86,-85,,,,,,,,,,,,,,,,,
1454082755683,,,,-59,,,,,,,-60,,,,,,,,,,,,,-59,,,,,-60,,-80,-80,-80,-79,,,,,,,,,,,,,-67,-59,-59,-65,,,,-59,,-78,-79,-69,-79,-81,,-82,,-70,-72,-73,-72,,,,,,-78,-72,-85,-83,-84,-86,-85,,,,,,,,,,,,,,,,,
1454082756606,,,,-57,,,,,,,-57,,,,,,,,,,,,,-59,,,,,-58,,-79,-81,-77,,,,,,,,,,,,,,-67,-59,-68,-68,,,,-68,,-78,-80,-83,-79,-81,,-82,,-70,-67,-73,-68,,,,,,-78,-68,-86,-83,-84,-86,-85,,,,,,,,,,,,,,,,,
1454082757529,,,,-59,,,,,-61,,-57,,,,,,,,,,,,,-59,,,,,-57,,-75,-81,-75,,,,,,,,,,,,,,-67,-59,-68,-68,,,,-68,,-78,-81,-81,-81,-81,,-82,,-72,-69,-73,-70,,,,,,-76,-68,-84,-83,-86,-86,-85,,,,,-89,,,,,,,,,,,,
1454082758427,,,,-58,,,,,-58,,-58,,,,,,,,,,,,,-59,,,,,-57,,-80,-81,-81,,,,,,,,,,,,,,-73,-59,-72,-68,,,,-72,,-78,-83,-81,-83,-84,,-83,,-70,-70,-73,-70,,,,,,-83,-68,-84,-83,-85,-86,-84,,,,,-89,,,,,,,,,,,,
1454082759339,,,,-54,,,,,-58,,-54,,,,,,,,,,,,,-54,,,,,-57,,-76,-78,-76,-78,,,,,,,,,,,,,-73,-59,-70,-68,,,,-70,,-83,-80,-81,-81,-84,,-83,,-70,-68,-68,-68,,,,,,-83,-68,-84,-83,-85,-86,-84,,,,,-89,,,,,,,,,,,,
1454082760247,,,,-53,,,,,-58,,-53,,,,,,,,,,,,,-54,,,,,-53,,-76,-76,-76,-78,,,,,,,,,,,,,-73,,-68,-68,,,,-68,,-83,-86,-86,-85,-84,,-83,,-70,-68,-68,-68,,,,,,-83,-68,-82,-83,-85,-86,-84,,,,,-89,,,,,,,,,,,,
1454082761164,,,,-54,,,,,-56,,-54,,,,,,,,,,,,,-54,,,,,-53,,-77,-76,-76,-78,,,,,,,,,,,,,-70,,-68,-68,,,,-68,,-83,-88,-87,-85,-84,,-83,,-71,-70,-68,-70,,,,,,-77,-68,-82,-83,-81,-86,-81,,,,,-91,,,,,,,,,,,,
1454082762082,,,,-50,,,,,-56,,-51,,,,,,,,,,,,,-50,,,,,-53,,-73,-76,-73,-74,,,,,,,,,,,,,-72,,-72,-68,,,,-72,,-81,-88,-87,-85,-82,,-80,,-71,-72,-72,-71,,,,,,-77,-68,-82,-80,-81,-86,-81,,,,,-91,,,,,,,,,,,,
1454082763002,,,,-48,,,,,-56,,-48,,,,,,,,,,,,,-49,,,,,-53,,-71,-76,-71,-71,,,,,,,,,,,,,-72,-73,-73,-68,,,,-73,,-83,-88,-87,-85,-84,,-80,,-71,-74,-74,-74,,,,,,-77,-68,-82,-79,-81,-78,-81,,,,,-91,,,,,,,,,,,,
1454082763933,,,,-47,,,,,-56,,-47,,,,,,,,,,,,,-49,,,,,-47,,-69,-71,-71,-71,,,,,,,,,,,,,-72,-77,-76,-68,,,,-76,,-87,-88,-87,-87,-84,,-80,,-71,-71,-74,-74,,,,,,-77,-71,-82,-81,-81,-78,-81,,-86,,,-91,,,,,,,,,,,,
1454082764854,,,,-45,,,,,-56,,-45,,,,,,,,,,,,,-49,,,,,-45,,-67,-67,-66,-71,,,,,,,,,,,,,-72,-77,-74,-75,,,,-74,,-87,-88,-87,-87,-84,,-80,,-71,-74,-74,-74,,,,,,-77,-74,-77,-81,-81,-78,-81,,-82,,,-91,,,,,,,,,,,,
1454082765773,,,,-40,,,,,-42,,-40,,,,,,,,,,,,,-49,,,,,-38,,-62,-67,-62,-71,,,,,,,,,,,,,-72,-77,-78,-80,,,,-78,,-87,-89,,-87,-84,,-80,,-76,-74,-74,-74,,,,,,-63,-74,-75,-81,-73,-78,-81,,-82,,,-84,,,,,,,,,,,,
1454082766740,,,,-45,,,,,-42,,-45,,,,,,,,,,,,,-49,,,,,-45,,-63,-66,-63,-71,,,,,,,,,,,,,,-77,-80,-80,,,,-79,,-87,-89,,-87,-84,,,,-76,-74,-74,-74,,,,,,-63,-83,-70,-81,-73,-78,,,-82,,-82,-84,,,,,,,,,,,,
1454082767654,,,,-44,,,,,-42,,-44,,,,,,,,,,,,,,,,,,-44,,-61,-60,-61,,,,,,,,,,,,,,,-77,-80,-80,,,,-79,,-87,-90,,-87,,,,,-76,-81,,-81,,,,,,-63,-82,-70,-81,-72,,,,-82,-81,-82,-82,,,,,,,,,,,,
1454082768557,,,,-46,,,,,-47,,-46,,,,,,,,,,,,,,,,,,-44,,-62,-60,-62,,,,,,,,,,,,,,-83,,-80,-80,,,,-83,,,-90,,,,,,,-82,-81,,-80,,,,,,-62,-82,-70,,-70,-72,,-80,-80,-81,-80,-82,,,,,,,,,,,,
1454082769467,,,,-48,,,,,-47,,-48,,,,,,,,,,,,,-48,,,,,-44,,-65,-67,-65,-64,,,,,,,,,,,,,-83,-85,-82,-80,,,,-83,,,-90,,,,,,,-82,-81,-81,-81,,,,,,-62,-82,-70,-70,-70,-72,,-80,-77,-81,-77,-82,-79,,,,,,,,,,,
1454082770372,,,,-46,,,,,-47,,-47,,,,,,,,,,,,,-48,,,,,-46,,-61,-62,-61,-64,,,,,,,,,,,,,-83,-85,-82,-83,,,,-83,,,-90,,,,,,,-82,-81,-81,-81,,,,,,-62,-85,-68,-70,-70,-72,,-80,-79,-80,-79,-82,-79,,,,,,,,,,,
1454082771285,,,,-43,,,,,-43,,-43,,,,,,,,,,,,,-48,,,,,-46,,-62,-62,-62,-64,,,,,,,,,,,,,-83,-85,-82,-83,,,,-83,,,-90,,,,,,,-84,-81,-81,-81,,,,,,-61,-85,-68,-70,-69,-69,-69,-79,-78,-80,-78,-78,-79,,,,,,,,,,,
1454082772186,,,,-45,,,,,-43,,-45,,,,,,,,,,,,,-46,,,,,-46,,-62,-62,-62,-64,,,,,,,,,,,,,-83,-85,-83,-83,,,,-83,,,,,,,,,,-84,-81,-82,-82,,,,,,-61,-85,-68,-69,-69,-67,-69,-79,-78,-80,-78,-78,-78,,,,,,,,,,,
1454082773095,,,,-49,,,,,-43,,-49,,,,,,,,,,,,,-46,,,,,-49,,-61,-62,-62,-64,,,,,,,,,,,,,,-85,-80,-80,,,,-80,,,,,,,,,,-84,-81,-82,-82,,,,,,-61,-82,-70,-69,-69,-67,-69,-79,-76,-76,-76,-78,-78,,,,,,,,,,,
1454082773994,,,,-48,,,,,-49,,-48,,,,,,,,,,,,,-46,,,,,-49,,-61,-62,-62,,,,,,,,,,,,,,-81,,-81,-80,,,,-81,,,-89,,,,,,,-84,-81,-82,-82,,,,,,-64,-82,-70,-69,-71,-67,-71,-79,-79,-76,-78,-78,-78,,,,,,,,,,,
1454082774925,,,,-48,,,,,-49,,-48,,,,,,,,,,,,,-46,,,,,-49,,-61,-62,-62,-63,,,,,,,,,,,,,-81,-80,-80,-80,,,,-79,,-89,-89,,,-89,,,,-84,-81,-86,-83,,,,,,-64,-82,-70,-70,-71,-70,-71,-79,-77,-76,-77,-78,-80,,,,,,,,,,,
1454082775862,,,,-54,,,,,-49,,-54,,,,,,,,,,,,,-53,,,,,-49,,-64,-64,-64,-65,,,,,,,,,,,,,-81,-78,-77,-80,,,,-77,,-89,-89,,,-89,,,,,-84,-83,-83,,,,,,-64,-82,-70,-71,-71,-70,-71,-79,-81,-76,-82,-78,-80,,,,,,,,,,,
1454082776810,,,,-58,,,,,-58,,-58,,,,,,,,,,,,,-53,,,,,-49,,-65,-64,-65,-66,,,,,,,,,,,,,-76,-78,-75,-80,,,,-76,,-89,-89,,,-84,,,,,-84,-83,-86,,,,,,-65,-82,-70,-71,-69,-69,-68,-79,-84,-76,-84,-82,-80,,,,,,,,,,,
1454082777707,,,,-55,,,,,-58,,-55,,,,,,,,,,,,,-55,,,,,,,-68,-64,-68,-68,,,,,,,,,,,,,-76,-80,-79,,,,,-79,,-83,-83,,-82,-84,,,,,-84,-83,-86,,,,,,-65,,,-72,-69,-73,-68,-79,-85,,-84,-82,-84,,,,,,,,,,,
1454082778632,,,,-64,,,,,-58,,-64,,,,,,,,,,,,,-55,,,,,-65,,-70,-70,-70,-68,,,,,,,,,,,,,-76,-80,-71,-72,,,,-71,,-83,-84,,-85,-84,,,,,-84,-83,-86,,,,,,-70,,-76,-72,-75,-73,-68,,-85,,-84,-86,-84,,,,,,,,,,,
1454082779524,,,,-66,,,,,-66,,-64,,,,,,,,,,,,,-55,,,,,-65,,-75,-70,-74,-68,,,,,,,,,,,,,-76,-80,-77,-75,,,,-77,,-83,-81,-82,-80,-84,,-82,,,-84,-83,-86,,,,,,-75,,-76,-72,-75,-73,-75,,-85,,-84,-84,-84,,,,,,,,,,,
1454082780422,,,,-66,,,,,-66,,-64,,,,,,,,,,,,,-69,,,,,-65,,-79,-70,-78,-78,,,,,,,,,,,,,-76,-74,-74,-75,,,,-75,,-85,-86,-82,-86,-84,,-82,,,,,-86,,,,,,-75,,-76,-75,-75,-73,-75,,-81,,-84,-84,-84,,,,,,,,,,,
1454082781328,,,,-69,,,,,-66,,-69,,,,,,,,,,,,,-69,,,,,-67,,-74,-76,-75,-78,,,,,,,,,,,,,-76,-74,-68,-70,,,,-68,,-85,-78,-82,-78,,,-82,,,,,,,,,,,-75,,-78,-75,-75,-73,-75,,-81,,,-89,-84,,,,,,,,,,,
1454082782223,,,,-65,,,,,-65,,-65,,,,,,,,,,,,,-65,,,,,-67,,-76,-76,-77,-76,,,,,,,,,,,,,-65,-74,-65,-70,,,,-65,,-85,-80,-82,-80,-80,,-82,,,,,,,,,,,-75,,-78,-75,-77,-77,-77,,-81,,,-89,-84,,,,,,,,,,,
1454082783149,,,,-64,,,,,-65,,-65,,,,,,,,,,,,,-65,,,,,-64,,-75,-75,-75,-76,,,,,,,,,,,,,-65,-72,-72,-70,,,,-72,,-85,-79,-82,-80,-80,,-82,,,,,,,,,,,-75,,-76,-78,-77,-77,-77,,-86,,,-89,-84,,,,,,,,,,,
1454082784051,,,,-59,,,,,-65,,-60,,,,,,,,,,,,,-65,,,,,-60,,-74,-76,-74,-76,,,,,,,,,,,,,-65,-72,-71,-72,,,,-71,,-85,-79,-82,-79,-80,,-82,,,,,,,,,,,,-88,-76,-78,-77,-77,-77,,-87,,,-89,-84,,,,,,,,,,,
1454082784978,,,,-67,,,,,-67,,-67,,,,,,,,,,,,,-65,,,,,-60,,-75,-76,-75,-76,,,,,,,,,,,,,-69,-72,-69,-72,,,,-69,,-85,-89,-82,-88,-86,,-82,,,,,,,,,,,-76,-88,-76,-78,-74,-75,-74,,-87,,,-85,-84,,,,,,,,,,,
1454082785949,,,,-72,,,,,-67,,-72,,,,,,,,,,,,,-65,,,,,-68,,-75,-76,-75,-76,,,,,,,,,,,,,-69,-72,-70,-69,,,,-70,,-85,-82,-80,-81,-86,,-82,,,,,,,,,,,-76,-88,-75,-78,-73,-75,-74,,-87,,,-89,-84,,,,,,,,,,,
1454082786846,,,,-65,,,,,-66,,-65,,,,,,,,,,,,,,,,,,-68,,-78,-76,-77,,,,,,,,,,,,,,-69,-72,-69,-71,,,,-69,,-85,-83,-82,-81,-86,,-84,,,,,,,,,,,-77,-88,-76,-78,-76,-75,-76,,-87,,,-85,,,,,,,,,,,,
1454082787769,,,,-69,,,,,-66,,-69,,,,,,,,,,,,,-69,,,,,-68,,-76,-76,-76,-78,,,,,,,,,,,,,-69,-72,-72,-71,,,,-72,,-85,-83,-82,-81,-85,,-84,,,-86,-85,,,,,,,-77,-88,-76,-72,-76,-72,-76,,-84,,,-85,-85,,,,,,,,,,,
1454082788680,,,,-71,,,,,-66,,-70,,,,,,,,,,,,,-71,,,,,-70,,-79,-79,-78,-78,,,,,,,,,,,,,-69,-69,-70,-71,,,,-69,,-81,-79,-82,-79,-85,,-84,,,-85,-85,,,,,,,-77,-85,-76,-77,-76,-72,-76,,-88,,,-85,-89,,,,,,,,,,,
1454082789614,,,,-67,,,,,-66,,-68,,,,,,,,,,,,,-71,,,,,-67,,-76,-77,-75,-78,,,,,,,,,,,,,,-69,-65,-65,,,,-65,,-81,-77,-80,-77,-85,,-84,,,-85,-85,,,,,,,-77,-85,-75,-77,-76,-72,-76,,-88,,,-85,-89,,,,,,,,,,,
1454082790535,,,,-68,,,,,-66,,-68,,,,,,,,,,,,,-71,,,,,-68,,-75,-78,-75,-78,,,,,,,,,,,,,,-69,-65,-63,,,,-62,,-81,-80,-79,-79,-85,,-84,,,-85,-85,,,,,,,-75,-85,-74,-77,-75,-72,-76,,-88,,,-85,-89,,,,,,,,,,,
1454082791446,,,,-67,,,,,-67,,-67,,,,,,,,,,,,,-71,,,,,-68,,-78,-78,-78,-78,,,,,,,,,,,,,-69,-69,-65,-63,,,,-70,,-81,-82,-79,-81,-82,,-82,,-86,-85,-85,,,,,,,-78,-85,-74,-77,-78,-72,-78,,-88,,,-88,-89,,,,,,,,,,,
1454082792339,,,,-68,,,,,-67,,-69,,,,,,,,,,,,,-69,,,,,-68,,-77,-78,-78,-77,,,,,,,,,,,,,-66,-67,-66,-63,,,,-66,,-79,-80,-79,-79,-80,,-82,,-86,-85,-85,,,,,,,-78,-85,-74,-77,-78,-75,-74,,-88,,,-88,-86,,,,,,,,,,,
1454082793248,,,,-70,,,,,-67,,-71,,,,,,,,,,,,,-69,,,,,-70,,-77,-80,-78,-77,,,,,,,,,,,,,-66,-67,-59,-59,,,,-59,,-79,-66,-67,-66,-80,,-82,,-86,,,,,,,,,-80,,-73,-77,-78,-75,-74,,,,,-88,-86,,,,,,,,,,,
1454082794163,,,,-72,,,,,-73,,-72,,,,,,,,,,,,,-69,,,,,-70,,-77,-80,-78,-77,,,,,,,,,,,,,-58,-67,-57,-59,,,,-58,,-79,-69,-67,-68,-69,,-69,,-85,,,,,,,,,-82,,-73,-77,-76,-75,-77,,,,,-89,-86,,,,,,,,,,,
1454082795075,,,,-76,,,,,-73,,-76,,,,,,,,,,,,,-77,,,,,-70,,-77,-80,-78,-85,,,,,,,,,,,,,-56,-54,-54,-59,,,,-54,,-64,-64,-67,-63,-70,,-69,,-85,,-83,-83,,,,,,-82,,-73,-79,-76,-79,-79,,,,,-89,-86,,,,,,,,,,,
1454082796008,,,,-76,,,,,-73,,-76,,,,,,,,,,,,,-76,,,,,-70,,-77,-80,-78,-84,,,,,,,,,,,,,-53,-54,-53,-59,,,,-53,,-64,-66,-67,-66,-68,,-68,,-85,-82,-82,-82,,,,,,-82,,-73,-79,-79,-78,-78,,,,,-89,-87,,,,,,,,,,,
1454082796933,,,,-67,,,,,-73,,-67,,,,,,,,,,,,,-76,,,,,-68,,-85,-86,-86,-84,,,,,,,,,,,,,-53,-56,-57,-57,,,,-56,,-72,-65,-66,-66,-68,,-68,,-85,-82,-82,-82,,,,,,-82,-83,-79,-79,-79,-78,-78,,,,,-89,-87,,,,,,,,,,,
1454082797869,,,,-70,,,,,-73,,-70,,,,,,,,,,,,,-76,,,,,-71,,-85,-85,-86,-84,,,,,,,,,,,,,-53,-56,-52,-52,,,,-52,,-72,-63,-67,-64,-68,,-68,,-85,-79,-82,-78,,,,,,-85,-77,-81,-79,-79,-78,-78,,,,,-89,-87,,,,,,,,,,,
1454082798780,,,,-73,,,,,-73,,-73,,,,,,,,,,,,,-76,,,,,-72,,-85,-86,-86,-84,,,,,,,,,,,,,-53,-56,-55,-55,,,,-55,,-72,-65,-67,-65,-68,,-68,,,-74,-82,-75,,,,,,-85,-75,-82,-79,-82,-78,-78,,,,,,-87,,,,,,,,,,,
1454082799687,,,,-66,,,,,-66,,-66,,,,,,,,,,,,,-76,,,,,-72,,-85,-86,-86,-84,,,,,,,,,,,,,-54,-56,-54,-55,,,,-54,,-72,-71,-67,-71,-77,,-72,,-71,-71,-82,-71,,,,,,-85,-75,-82,,-78,-77,-76,,,,,-90,-87,,,,,,,,,,,
1454082800601,,,,-69,,,,,-66,,-69,,,,,,,,,,,,,-68,,,,,-72,,-87,-86,-86,-84,,,,,,,,,,,,,-54,-55,-55,-55,,,,-55,,-67,-66,-67,-66,-72,,-72,,-71,-73,-74,-73,,,,,,-85,-75,-82,-81,-78,-81,-76,,,,,-90,-88,,,,,,,,,,,
1454082801531,,,,-66,,,,,-66,,-66,,,,,,,,,,,,,-68,,,,,-66,,-83,-86,-85,-84,,,,,,,,,,,,,-54,-55,-60,-60,,,,-60,,-67,-72,-75,-72,-72,,-72,,-71,-77,-74,-75,,,,,,-85,-75,-82,-81,-78,-81,-76,,-89,,,-90,-88,,,,,,,,,,,
1454082802441,,,,-66,,,,,-66,,-66,,,,,,,,,,,,,-68,,,,,-65,,-83,-86,-85,-84,,,,,,,,,,,,,-54,-55,-60,-60,,,,-60,,-67,-72,-72,-72,-72,,-72,,-71,-71,-74,-70,,,,,,,-71,-80,-81,-78,-81,-76,,-89,,,-90,-88,,,,,,,,,,,
1454082803366,,,,-67,,,,,-69,,-67,,,,,,,,,,,,,-68,,,,,-65,,-83,,-85,-84,,,,,,,,,,,,,-64,-55,-63,-60,,,,-63,,-67,-76,-72,-76,-76,,-78,,-70,-70,-74,-70,,,,,,-85,-71,-80,-81,-80,-79,-79,,-89,,,-90,-88,,,,,,,,,,,
