TimeStamp,e0:d1:73:a1:20:e0,e0:d1:73:a1:20:e2,e0:d1:73:a1:20:e5,e0:d1:73:a1:20:e1,cc:d5:39:9a:e4:85,e0:d1:73:a1:20:e4,54:78:1a:24:67:c1,54:78:1a:24:67:c2,e0:d1:73:a1:20:ef,54:78:1a:24:67:c4,e0:d1:73:a1:20:ec,e0:d1:73:a1:20:ea,cc:d5:39:9a:e4:84,cc:d5:39:9a:e4:80,84:78:ac:dc:d4:a1,cc:d5:39:9a:e4:82,54:78:1a:24:67:c0,cc:d5:39:24:a7:71,84:78:ac:dc:d4:a4,84:78:ac:dc:d4:a2,54:78:1a:24:67:c5,54:78:1a:24:67:cc,cc:d5:39:24:a7:74,54:78:1a:24:67:ca,54:78:1a:24:67:cf,cc:d5:39:24:a7:72,54:78:1a:24:67:ce,54:78:1a:24:67:cd,cc:d5:39:24:a7:70,cc:d5:39:24:a7:75,54:78:1a:24:67:cb,e0:d1:73:0f:2f:75,cc:d5:39:9a:e4:81,cc:d5:39:6a:49:e4,20:3a:07:aa:41:31,cc:d5:39:6a:49:e2,20:3a:07:aa:41:32,20:3a:07:aa:41:30,e0:d1:73:d8:74:94,34:a8:4e:ae:31:70,e0:d1:73:d8:74:92,20:3a:07:aa:41:3d,20:3a:07:aa:41:3e,20:3a:07:aa:41:35,20:3a:07:aa:41:3c,e0:d1:73:d8:74:90,e0:d1:73:d8:74:95,cc:d5:39:49:c0:95,20:3a:07:aa:41:3a,cc:d5:39:49:c0:90,cc:d5:39:49:c0:94,e0:d1:73:d8:74:91,cc:d5:39:49:c0:91,cc:d5:39:49:c0:92,20:3a:07:aa:41:34,20:3a:07:aa:41:3f,20:3a:07:aa:41:3b,cc:d5:39:15:29:64,1c:e6:c7:03:56:20,e0:d1:73:de:ac:14,e0:d1:73:de:ac:10,e0:d1:73:de:ac:12,e0:d1:73:95:71:42,e0:d1:73:d8:74:9c,e0:d1:73:d8:74:9f,e0:d1:73:d8:74:9e,e0:d1:73:d8:74:9d,e0:d1:73:a1:20:ee,e0:d1:73:a1:20:eb,e0:d1:73:a1:20:ed,e0:d1:73:d8:74:9a,e0:d1:73:95:71:45,e0:d1:73:95:71:40,e0:d1:73:95:71:44,e0:d1:73:de:ac:11,e0:d1:73:de:ac:15,e0:d1:73:0f:2f:71,e0:d1:73:bd:c9:a1,e0:d1:73:bd:c9:a0,e0:d1:73:0f:2f:70,e0:d1:73:95:71:4a,e0:d1:73:bd:c9:a2,e0:d1:73:0f:2f:72,e0:d1:73:0f:2f:7f,e0:d1:73:0f:2f:7b,e0:d1:73:0f:2f:7e,e0:d1:73:95:71:41,e0:d1:73:0f:2f:7d,e0:d1:73:0f:2f:7c,e0:d1:73:95:71:4b,e0:d1:73:95:71:4c,e0:d1:73:95:71:4e,e0:d1:73:95:71:4f,e0:d1:73:bd:c9:a4,e0:d1:73:95:71:4d,e0:d1:73:0f:2f:74,e0:d1:73:0f:2f:7a,e0:d1:73:de:ac:1f,e0:d1:73:bd:c9:ab,e0:d1:73:de:ac:1a,e0:d1:73:de:ac:1e,e0:d1:73:bd:c9:aa,e0:d1:73:bd:c9:ac,e0:d1:73:bd:c9:ae,e0:d1:73:bd:c9:af,e0:d1:73:bd:c9:ad,e0:d1:73:bd:c9:a5,e0:d1:73:de:ac:1b,e0:d1:73:de:ac:1c,34:a8:4e:29:3d:95,cc:d5:39:15:29:62,e0:d1:73:de:ac:1d
1454082553888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,-65,-68,-61,,,-58,-65,-67,-56,-74,-64,-57,-65,-66,-64,-67,-66,-66,-73,-76,-73,-73,-64,-73,-56,-64,,-81,,,-79,-79,-79,-80,-79,-67,,,,,
1454082556237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,,,,-65,-68,-65,,,-58,-62,-67,-53,-74,-63,-57,-62,-64,-64,-67,-62,-65,-73,-76,-71,-76,-64,-72,-56,-65,,-81,,,-75,-79,-79,-75,-74,-67,,,,,
1454082558579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,,,,-65,-68,-65,,,-58,-62,-63,-53,-74,-63,-59,-64,-64,-64,-67,-63,-65,-75,-76,-76,-76,-64,-75,-56,-64,,-81,,,-75,-79,-75,-75,-75,-63,,,,,
1454082560908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-65,-68,-65,,,-58,-58,-63,-55,-75,-59,-59,-60,-60,-60,-67,-60,-61,-76,-76,-75,-76,-60,-75,-56,-60,,-81,,,-77,-79,-75,-78,-77,-63,,,,,
1454082563239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-65,-68,-65,,,-58,-61,-63,-51,-73,-59,-51,-64,-64,-64,-64,-64,-61,-74,-73,-73,-74,-60,-73,-50,-60,,,,,-77,-79,-75,-78,-77,-63,,,,,
1454082565581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-66,-65,-65,,,-56,-61,-59,-51,-73,-59,-51,-64,-61,-61,-64,-63,-61,-76,-73,-76,-76,-60,-76,-50,-62,,,,,-77,-79,-75,-75,-76,-59,,,,,
1454082567911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-66,-65,-64,,,-56,-55,-59,-59,-74,-55,-51,-64,-61,-61,-64,-59,-63,-74,-74,-74,-75,-55,-74,-50,-62,,,,,-71,-71,-75,-71,-71,-59,,,,,
1454082570238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-66,-65,-64,,,-56,-56,-59,-58,-78,-55,-55,-63,-62,-65,-63,-62,-62,-75,-74,-73,-75,-55,-74,-56,-62,,-72,,,-71,-71,-75,-71,-71,-59,,,,,
1454082572570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-66,-67,-64,,,-58,-56,-58,-58,-74,-55,-55,-62,-62,-60,-63,-60,-60,-75,-75,-73,-75,-55,-74,-56,-62,,-72,,,-71,-71,-74,-74,-74,-56,,,,,
1454082574895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-66,-66,-64,,,-58,-56,-58,-58,-74,-64,-55,-63,-63,-63,-63,-63,-62,-74,-72,-72,-72,-63,-72,-56,-62,,-72,,,-72,-73,-74,-74,-73,-56,,,,,
1454082577228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,,,,,,-66,-66,-64,,,-58,-60,-58,-54,-72,-64,-55,-63,-61,-64,-67,-63,-62,-70,-72,-70,-72,-63,-72,-52,-62,,-71,,,-72,-73,-74,-71,-72,-56,,,,,
1454082579575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,,,,,,-64,-66,-64,,,-57,-60,-58,-54,-72,-64,-56,-62,-61,-65,-67,-61,-62,-73,-72,-70,-74,-63,-73,-52,-61,,-71,,,-72,-73,-79,-78,-78,-57,,,,,
1454082581915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,-64,-66,-61,,,-57,-60,-58,-56,-71,-59,-56,-63,-61,-65,-67,-64,-63,-68,-72,-71,-71,-63,-71,-52,-63,,-71,,,-76,-73,-79,-78,-78,-57,,,,,
1454082584251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,-64,-66,-61,,,-57,-60,-58,-56,-72,-59,-56,-63,-61,-62,-61,-63,-63,-71,-72,-71,-71,-63,-72,-56,-63,,-75,,,-76,-73,-79,-78,-77,-60,,,,,
1454082586591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,-59,-58,-58,,,-57,-60,-62,-56,-72,-59,-56,-64,-64,-62,-61,-63,-63,-71,-73,-71,-71,-61,-72,-56,-63,,-75,,,-76,-73,-75,-74,-74,-60,,,,,
1454082588921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,-59,-58,-58,,,-57,-59,-62,-53,-71,-59,-56,-64,-63,-66,-61,-64,-63,-71,-72,-68,-71,-61,-72,-53,-62,,-72,,,-76,-73,-75,-72,-72,-60,,,,,
1454082591261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,-64,-58,-58,,,-57,-59,-62,-53,-71,-59,-53,-64,-59,-62,-61,-64,-63,-71,-71,-72,-71,-61,-71,-53,-62,,-72,,,-76,-73,-74,-71,-70,-54,,,,,
1454082593596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-64,-62,-62,,,-57,-59,-62,-53,-74,-59,-53,-59,-59,-59,-61,-58,-58,-71,-74,-72,-73,-61,-72,-53,-58,,-72,,,-64,-65,-74,-64,-64,-54,,,,,
1454082595940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-64,-62,-62,,,-57,-59,-62,-52,-73,-59,-52,-61,-59,-61,-61,-58,-62,-72,-72,-72,-72,-61,-72,-52,-62,,-74,,,-64,-65,-74,-73,-72,-54,,,,,
1454082598289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-64,-62,-62,,,-48,-59,-62,-52,-69,-59,-52,-60,-59,-59,-61,-59,-59,-69,-69,-69,-71,-62,-70,-52,-61,,-74,,,-64,-76,-76,-77,-76,-58,,,,,
1454082600639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-64,-62,-62,,,-48,-59,-62,-53,-69,-59,-52,-64,-62,-62,-63,-62,-60,-71,-70,-69,-70,-62,-70,-52,-59,,-74,,,-64,-76,-76,-78,-78,-58,,,,,
1454082602980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-61,-62,-62,,,-53,-59,-66,-53,-69,-59,-52,-62,-61,-61,-63,-61,-60,-69,-70,-69,-70,-68,-70,-52,-61,,-74,,,-64,-76,-76,-78,-78,-62,,,,,
1454082605324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-61,-62,-62,,,-53,-63,-66,-53,-67,-65,-52,-58,-59,-61,-64,-58,-60,-68,-68,-69,-69,-68,-69,-52,-58,,-74,,,,-76,-76,-73,-74,-62,,,,,
1454082607653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-61,-62,-62,,,-54,-63,-61,-53,-70,-65,-56,-60,-60,-62,-64,-59,-61,-68,-70,-70,-68,-68,-68,-52,-59,,-74,,,,-76,-77,-77,-77,-62,,,,,
1454082609981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-61,-60,-60,-87,,-54,-63,-64,-53,-66,-65,-56,-61,-60,-61,-64,-61,-62,-70,-66,-70,-70,-66,-69,-52,-62,,-74,,,-75,-72,-77,-73,-73,-62,,,,,
1454082612316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,-61,-60,-60,-87,,-54,-64,-64,-56,-65,-65,-56,-61,-60,-63,-62,-60,-60,-66,-66,-66,-68,-66,-69,-56,-62,,-78,,,-78,-72,-77,-77,-78,-62,,,,,
1454082614658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-85,,-62,,,,,,,,,-56,-60,-60,-87,,-57,-64,-64,-56,-67,-65,-56,-61,-62,-66,-62,-61,-61,-64,-66,-68,-64,-66,-64,-56,-63,,-78,,,-78,-72,-80,-79,-79,-64,,,,,
1454082617008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-85,,-56,,,,,,,,,-56,-56,-56,-87,,-57,-64,-64,-56,-67,-67,-56,-63,-63,-63,-62,-63,-62,-66,-66,-65,-64,-66,-64,-56,-63,,-78,,,-75,-76,-80,-76,-76,-64,,,,,
1454082619346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-89,,-56,,,,,,,,,-56,-56,-56,-87,,-57,-64,-64,-56,-65,-67,-58,-67,-68,-67,-58,-67,-66,-65,-66,-66,-65,-66,-64,-57,-67,,-74,,,-75,-76,-80,-74,-74,-62,,,,-88,
1454082621713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-89,-88,-56,,,,,,,,,-55,-55,-55,-86,,-57,-64,-66,-56,-65,-67,-58,-67,-68,-66,-58,-67,-65,-65,-66,-66,-65,-66,-65,-57,-64,,-74,,,-75,-76,-75,-74,-74,-62,,,,-88,
1454082624055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-85,-88,-56,,,,,,,,,-52,-55,-55,-86,-87,-57,,-66,,-65,-67,-63,-65,-65,-66,-53,-65,-64,-66,-65,-66,-68,-66,-66,-61,-64,,-76,,,-75,-76,-75,-76,-77,-62,,,,-88,
1454082626385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-85,-84,-56,,,,,,,,,-52,-55,-55,-84,-87,-57,,-65,,-64,-64,-63,-66,-65,-66,-53,-66,-65,-66,-65,-63,-64,-65,-63,-61,-64,,-76,,,-77,-76,-75,-76,-77,-62,,,,-88,
1454082628743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-85,-84,-53,,,,,,,,,-52,-55,-55,-84,-87,-57,-64,-65,-60,-64,-64,-63,-64,-68,-65,-53,-64,-67,-65,-64,-63,-64,-65,-64,-59,-66,,-73,,,-77,-76,-75,-74,-74,-62,,,,-88,
1454082631085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-85,-84,-53,,,,,,,,,-52,-51,-52,-84,-87,-58,-64,-65,-60,-63,-64,-63,-67,-70,-66,-53,-67,-67,-65,-63,-63,-64,-65,-64,-59,-69,,-73,,,-77,-80,-79,-78,-79,,,,,,
1454082633428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,-86,-85,-84,-54,,,,,,,,,-52,-51,-52,-84,-85,-58,-61,-65,-61,-64,-64,-63,-66,-70,-66,-55,-66,-67,-65,-66,-65,-65,-65,-66,-60,-65,,-73,,,-74,-80,-79,-74,-74,,,,,-87,
1454082635781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,-88,,-84,-54,,,,,,,,,-57,-57,-52,-84,-85,-58,-61,-62,-61,-68,-64,,-61,-65,-63,-55,-61,-65,-64,-69,-67,-64,-65,-64,-60,-61,,-73,,,-74,-80,-74,-72,-72,-62,,,,-87,
1454082638129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,-88,,,-55,,,,,,,,,-57,-57,-52,,-85,-58,-63,-62,-61,-64,-64,,-64,-65,-63,-57,-63,-64,-64,-65,-67,-64,-65,-64,-61,-63,,-77,,,-76,-80,-74,-76,-76,-62,,,,-87,
1454082640465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,-88,,,-55,,,,,,,,,-57,-57,-52,,-85,-59,-63,-61,-61,-65,-64,,-62,-63,-66,-57,-62,-64,-66,-68,-67,-66,-65,-66,-61,-63,,-77,,,-76,-80,-72,-72,-72,-60,,,,-87,
1454082642808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,-88,,,-63,,,,,,,,,-57,-61,-64,,-85,-59,-63,-61,-61,-70,-58,,-62,-62,-63,-57,-62,-63,-72,-71,-71,-74,-58,-72,-61,-65,,-77,,,-76,-71,-72,-71,-72,-60,,,,-87,
1454082645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,,-63,,,,,,,,,-57,-61,-64,,,-59,-63,-61,-61,-70,-58,-54,-62,-64,-63,-61,-63,-63,-72,-70,-70,-72,-58,-72,-55,-63,,-73,,,-76,-71,-72,-73,-72,-53,,,,,
1454082647497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,-57,-58,-60,,,-59,-63,-57,-61,-70,-57,-54,-66,-66,-63,-61,-66,-64,-70,-70,-70,-71,-57,-72,-55,-63,,-73,,,-59,-60,-72,-61,-60,-53,,,,,
1454082649826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,-57,-58,-60,,,-59,-55,-57,-61,-68,-57,-57,-66,-66,-63,-61,-62,-64,-70,-73,-70,-69,-57,-68,-58,-63,,-73,,,-59,-60,-72,-71,-71,-53,,,,,
1454082652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,-62,-58,-60,,,-60,-55,-57,-61,-68,-57,-59,-62,-63,-61,-61,-62,-64,-66,-69,-68,-72,-57,-66,-58,-63,,-73,,,-59,-60,-70,-72,-71,-56,,,,,
1454082654500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,-62,-58,-61,,,-60,-56,-57,-59,-68,-57,-59,-62,-62,-62,-64,-61,-61,-67,-69,-70,-70,-57,-69,-58,-63,,-73,,,-68,-60,-70,-76,-76,-56,,,,,
1454082656830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,-62,-58,-61,,,-60,-52,-57,-58,-69,-57,-59,-63,-62,-63,-61,-63,-63,-69,-71,-70,-70,-57,-69,-59,-63,,-67,,,-68,-60,-70,-67,-68,-53,,,,,
1454082659156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,-63,-65,-61,,,-58,-52,-55,-58,-71,-57,-59,-63,-63,-63,-61,-63,-63,-69,-71,-70,-70,-55,-69,-59,-63,,-67,,,-68,,-70,-69,-69,-55,,,,,
1454082661501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,-63,-62,-62,,,-58,-52,-55,-58,-71,-54,-59,-63,-64,-63,-61,-63,-63,-71,-73,-71,-72,-54,-71,-59,-63,,-67,,,-65,-66,-70,-66,-66,-55,,,,,
1454082663836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,-63,-62,-62,,,-58,-52,-55,-58,-71,-54,-55,-64,-64,-63,-61,-65,-64,-72,-70,-69,-70,-54,-70,-56,-64,,-66,,,-65,-66,-70,-66,-66,-56,,,,,
1454082666182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,-62,-59,-59,,,-58,-52,-54,-58,-67,-54,-55,-68,-65,-67,-61,-65,-64,-68,-68,-69,-68,-53,-68,-56,-64,,-66,,,-65,-78,-68,-70,-70,-57,,,,,
1454082668521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,-62,-59,-59,,,-58,-56,-54,-57,-71,-54,-55,-68,-69,-69,-58,-69,-68,-68,-69,-69,-70,-53,-70,-56,-67,,-73,,,-65,-78,-68,-74,-74,-57,,,,,
1454082670844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,-57,-55,-59,,,-57,-56,-62,-57,-65,-54,-55,-68,-69,-68,-58,-68,-68,-64,-65,-64,-65,-53,-65,-56,-67,,-73,,,-65,-78,-68,-71,-71,-62,,,,,
1454082673172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-59,,,,,,,,,-57,-55,-54,-86,,-57,-56,-65,-57,-65,-65,-55,-64,-65,-66,-58,-65,-66,-65,-65,-65,-65,-63,-66,-56,-65,,-73,,,-75,-74,-73,-73,-73,-62,,,,,
1454082675514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-58,,,,,,,,,-57,-55,-54,-86,,-57,-60,-65,-58,-65,-65,,-64,-65,-67,-58,-65,-70,-65,-64,-67,-64,-63,-65,-56,-69,,-74,,,-75,-74,-73,-71,-72,-62,,,,,
1454082677851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-86,-58,,,,,,,,,-56,-55,-54,-86,,-61,-60,-62,-58,-65,-65,-63,-70,-67,-69,-58,-69,-70,-64,-66,-63,-63,-63,-63,-56,-69,,-74,,,-75,-74,-73,-77,-76,-61,,,,,
1454082680191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-86,-54,,,,,,,,,-56,-54,-53,-86,,-61,-60,-62,-58,-65,-61,-63,-68,-67,-69,-58,-69,-69,-63,-65,-67,-63,-61,-63,-56,-67,,-74,,,-79,-76,-73,-77,-77,-61,,,,,
1454082682520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-86,-54,,,,,,,,,-56,-54,-53,-86,,-61,-60,-62,-60,-65,-61,-60,-67,-67,-68,-58,-66,-69,-63,-62,-63,-65,-61,-65,-60,-67,,-74,,,-79,-76,-73,-74,-74,-61,,,,,
1454082684860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-86,-54,,,,,,,,,-54,-54,-53,,,-61,-60,-62,-60,-63,-61,-60,-70,-67,-69,-58,-70,-69,-61,-62,-63,-65,-61,-64,-60,-70,,-74,,,-79,-76,-78,-79,-78,-61,,,,,
1454082687207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-86,-54,,,,,,,,,-54,-54,-54,-86,,-61,-65,-62,-58,-64,-65,-60,-70,-66,-67,-58,-70,-67,-61,-66,-65,-66,-65,-67,-60,-68,,,,,-76,-82,-78,-75,-75,-61,,,,,
1454082689535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-85,-84,,-54,,,,,,,,,-57,-54,-54,-86,,-58,-65,-62,-58,-65,-65,-58,-67,-64,-69,-58,-67,-67,-63,-65,-65,-62,-65,-63,-57,-65,,,,,-76,-82,-81,-76,-77,-63,,,,,
1454082691862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-85,-84,-90,-54,,,,,,,,,-56,-58,-60,-86,,-56,-65,-65,-58,-66,-66,-58,-69,-66,-69,-58,-69,-65,-64,-66,-66,-65,-66,-66,-57,-65,,,,,-76,-81,-81,-80,-79,-63,,,,,
1454082694204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-85,-85,-87,-54,,,,,,,,,-56,-58,-56,-86,,-56,-67,-65,-56,-67,-68,-58,-67,-68,-65,,-65,-65,-64,-67,-65,-67,-66,-67,-57,-66,,,,,-80,-80,-81,-83,-83,-63,,,,,
1454082696535,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-83,-82,-83,-54,,,,,,,,,-55,-58,-56,-86,-83,-58,-67,-65,-56,-65,-68,-58,-65,-66,-68,,-65,-65,-64,-67,-65,-66,-66,-66,-57,-66,,-83,,,-80,-80,-81,-82,-81,-67,,,,,
1454082698874,-87,,-86,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-78,-79,-54,,,,,,,,,-55,-54,-53,-78,-83,-59,-67,-69,-56,-60,-71,-58,-67,-66,-71,,-67,-68,-59,-60,-59,-62,-70,-62,-57,-66,,-83,,,-81,-81,-81,-85,-85,-67,,,,,
1454082701207,-87,,-86,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-78,-75,-51,,,,,,,,,-55,-54,-53,-78,-83,-59,-67,-69,-59,-60,-71,-58,-67,-67,-67,-51,-67,-67,-63,-60,-59,-60,-70,-61,-59,-66,,-82,,,-81,-81,-81,-83,-83,-67,,,,,
1454082703554,-87,,-86,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-80,-79,-51,,,,,,,,,-54,-54,-53,-78,-83,-59,-67,-69,-59,-64,-71,-58,-65,-68,-69,-51,-65,-65,-63,-64,-65,-62,-70,-62,-59,-66,,-82,,,-81,-81,-81,-83,-83,-69,,,,,
